YEAR,QUARTER,CITY1,CITY2,PASSENGERS FROM CITY1 TO CITY2,PASSENGERS FROM CITY2 TO CITY1,FREIGHT FROM CITY1 TO CITY2,FREIGHT FROM CITY2 TO CITY1,
2016,Q2,BAHRAIN,MUMBAI,30798,36773,25.4,847.8,
2016,Q2,BAHRAIN,TRIVANDRUM,13036,13198,14.4,152.7,
2016,Q2,BAKU,GOA,8414,8600,0.0,0.0,
2016,Q2,BANGKOK,AHMEDABAD,0,0,0.0,0.0,
2016,Q2,BANGKOK,BENGALURU,21942,23038,938.4,1069.0,
2016,Q2,BANGKOK,CHENNAI,27984,30250,1058.5,1497.6,
2016,Q2,BANGKOK,DELHI,109363,111528,3053.5,932.5,
2016,Q2,BANGKOK,GAYA,7779,2851,0.0,0.0,
2016,Q2,BANGKOK,HYDERABAD,15736,17042,754.4,719.9,
2016,Q2,BANGKOK,JAIPUR,4046,4540,0.0,0.0,
2016,Q2,BANGKOK,KOLKATA,69596,66683,760.3,1250.3,
2016,Q2,BANGKOK,LUCKNOW,3336,2999,0.0,0.0,
2016,Q2,BANGKOK,MUMBAI,100312,102633,4058.3,2202.0,
2016,Q2,BANGKOK,VARANASI,2133,5161,0.0,0.0,
2016,Q2,BASRA,DELHI,1967,1999,0.0,0.0,
2016,Q2,BIRMINGHAM,AMRITSAR,8414,6881,0.4,0.0,
2016,Q2,BIRMINGHAM,DELHI,12110,12835,377.8,276.2,
2016,Q2,BISHKEK,DELHI,3206,3900,3.2,56.1,
2016,Q2,BRUSELLS,DELHI,0,0,0.0,0.0,
2016,Q2,BRUSELLS,MUMBAI,465,237,8.8,2.2,
2016,Q2,CAIRO,MUMBAI,4520,4966,8.5,93.3,
2016,Q2,CHICAGO,DELHI,17874,24144,591.9,312.2,
2016,Q2,CHICAGO,HYDERABAD,2995,3538,22.9,0.0,
2016,Q2,CHITTAGONG,KOLKATA,16460,15515,0.0,0.6,
2016,Q2,COLOGNE,DELHI,0,0,0.0,0.0,
2016,Q2,COLOGNE,MUMBAI,0,0,0.0,1009.9,
2016,Q2,COLOMBO,BENGALURU,20402,19938,670.1,896.0,
2016,Q2,COLOMBO,CHENNAI,80312,80269,1123.5,2298.9,
2016,Q2,COLOMBO,DELHI,27847,27151,319.3,216.5,
2016,Q2,COLOMBO,GAYA,0,0,0.0,0.0,
2016,Q2,COLOMBO,KOCHI,16438,16075,50.9,246.2,
2016,Q2,COLOMBO,KOLKATA,4854,4400,2.3,36.4,
2016,Q2,COLOMBO,MADURAI,18875,19811,0.0,0.0,
2016,Q2,COLOMBO,MUMBAI,41601,41963,272.4,475.0,
2016,Q2,COLOMBO,TIRUCHIRAPALLY,16112,16054,7.3,191.8,
2016,Q2,COLOMBO,TRIVANDRUM,5793,8599,10.9,238.6,
2016,Q2,COLOMBO,VARANASI,0,0,0.0,0.0,
2016,Q2,DAMMAM,BENGALURU,0,0,0.0,0.0,
2016,Q2,DAMMAM,CHENNAI,3195,2442,42.8,104.5,
2016,Q2,DAMMAM,DELHI,29268,30671,395.4,262.5,
2016,Q2,DAMMAM,HYDERABAD,7983,8427,1.2,11.9,
2016,Q2,DAMMAM,KOCHI,8257,11106,20.0,308.1,
2016,Q2,DAMMAM,KOZHIKODE,13273,15518,15.2,214.6,
2016,Q2,DAMMAM,MANGALORE,4242,4325,0.0,22.8,
2016,Q2,DAMMAM,MUMBAI,15513,20701,65.3,1076.4,
2016,Q2,DAMMAM,TRIVANDRUM,10303,12980,2.5,148.6,
2016,Q2,DHAKA,CHENNAI,2425,1746,12.1,56.2,
2016,Q2,DHAKA,DELHI,15292,13858,164.6,129.9,
2016,Q2,DHAKA,KOLKATA,62247,70283,303.9,377.8,
2016,Q2,DHAKA,MUMBAI,13845,12756,196.2,85.9,
2016,Q2,DOHA,AHMEDABAD,12485,15177,586.9,1621.5,
2016,Q2,DOHA,AMRITSAR,14811,15272,5.6,45.7,
2016,Q2,DOHA,BENGALURU,21651,24010,2014.6,3391.5,
2016,Q2,DOHA,CHENNAI,23699,23608,4259.8,5081.4,
2016,Q2,DOHA,DELHI,67142,68411,2103.3,4557.7,
2016,Q2,DOHA,GOA,13523,15764,1.5,56.2,
2016,Q2,DOHA,HYDERABAD,14552,14387,398.7,1442.4,
2016,Q2,DOHA,KOCHI,48312,54474,228.0,2351.7,
2016,Q2,DOHA,KOLKATA,18737,19381,1234.7,1507.2,
2016,Q2,DOHA,KOZHIKODE,32836,39897,4.0,394.7,
2016,Q2,DOHA,MANGALORE,3292,4922,0.0,0.1,
2016,Q2,DOHA,MUMBAI,51463,56593,5326.2,7535.7,
2016,Q2,DOHA,NAGPUR,5548,7647,0.1,56.3,
2016,Q2,DOHA,TRIVANDRUM,20609,22824,2.8,367.4,
2016,Q2,DON MUEANG,BENGALURU,10118,10051,115.2,113.7,
2016,Q2,DON MUEANG,CHENNAI,9716,9995,103.0,112.4,
2016,Q2,DON MUEANG,GAYA,304,413,0.0,0.0,
2016,Q2,DON MUEANG,KOCHI,11320,12336,0.0,0.0,
2016,Q2,DON MUEANG,KOLKATA,9055,8614,16.2,0.0,
2016,Q2,DUBAI,AHMEDABAD,47507,54834,731.4,1466.9,
2016,Q2,DUBAI,AMRITSAR,30672,30134,1.7,26.1,
2016,Q2,DUBAI,BENGALURU,87588,97670,3544.0,6588.1,
2016,Q2,DUBAI,CHANDIGARH,14781,14684,0.0,0.0,
2016,Q2,DUBAI,CHENNAI,115330,128156,3462.6,5382.8,
2016,Q2,DUBAI,DELHI,259273,271806,3479.7,11523.7,
2016,Q2,DUBAI,GOA,4186,4181,0.5,0.1,
2016,Q2,DUBAI,HYDERABAD,113247,126199,853.6,4571.8,
2016,Q2,DUBAI,JAIPUR,19244,19560,0.0,69.4,
2016,Q2,DUBAI,KOCHI,136787,154962,648.6,4641.2,
2016,Q2,DUBAI,KOLKATA,38673,40235,804.4,2513.1,
2016,Q2,DUBAI,KOZHIKODE,68409,76598,24.0,515.4,
2016,Q2,DUBAI,LUCKNOW,20324,19795,2.1,42.6,
2016,Q2,DUBAI,MADURAI,13579,15548,0.0,0.0,
2016,Q2,DUBAI,MANGALORE,51665,56968,2.1,177.8,
2016,Q2,DUBAI,MUMBAI,282922,323206,4647.9,13634.3,
2016,Q2,DUBAI,PUNE,18148,20024,0.0,0.0,
2016,Q2,DUBAI,TIRUCHIRAPALLY,11768,12536,1.2,43.3,
2016,Q2,DUBAI,TRIVANDRUM,72433,79177,88.8,3599.5,
2016,Q2,DUBAI,VISAKHAPATNAM,4962,3798,0.3,0.0,
2016,Q2,DUSHANBE,DELHI,1110,1172,2.4,42.7,
2016,Q2,FRANKFURT,AMRITSAR,0,0,0.0,0.0,
2016,Q2,FRANKFURT,BENGALURU,23518,26934,2198.9,1517.5,
2016,Q2,FRANKFURT,CHENNAI,16772,20286,1582.8,1069.0,
2016,Q2,FRANKFURT,DELHI,56692,61509,1370.7,2098.7,
2016,Q2,FRANKFURT,HYDERABAD,0,0,375.6,1489.9,
2016,Q2,FRANKFURT,KOLKATA,0,0,0.0,0.0,
2016,Q2,FRANKFURT,MUMBAI,23267,29992,3924.6,2562.9,
2016,Q2,FRANKFURT,PUNE,3462,3667,0.0,0.0,
2016,Q2,GUANGZHOU,DELHI,30005,31761,2158.2,467.9,
2016,Q2,GUANGZHOU,MUMBAI,0,0,0.0,342.9,
2016,Q2,HAA DHAALU ATOLL,TRIVANDRUM,604,835,0.0,0.7,
2016,Q2,HELNSKI,DELHI,14155,16850,485.7,816.6,
2016,Q2,HO CHI MINH CITY,DELHI,0,0,0.0,0.0,
2016,Q2,HO CHI MINH CITY,MUMBAI,0,0,0.0,0.0,
2016,Q2,HONG KONG,BENGALURU,10418,12364,951.2,1035.6,
2016,Q2,HONG KONG,CHENNAI,14821,17018,5556.3,3958.0,
2016,Q2,HONG KONG,DELHI,68335,76252,11043.1,3176.0,
2016,Q2,HONG KONG,HYDERABAD,6588,9220,656.3,943.6,
2016,Q2,HONG KONG,KOLKATA,6302,8362,735.2,420.9,
2016,Q2,HONG KONG,MUMBAI,45674,53765,5365.2,3564.3,
2016,Q2,ISTANBUL,DELHI,29373,31520,1168.1,1367.6,
2016,Q2,ISTANBUL,MUMBAI,25858,32708,1423.1,1845.9,
2016,Q2,JEDDAH,BENGALURU,7042,6915,85.2,282.5,
2016,Q2,JEDDAH,CHENNAI,4967,5075,101.7,371.7,
2016,Q2,JEDDAH,DELHI,31486,34188,430.5,1313.4,
2016,Q2,JEDDAH,HYDERABAD,20022,22453,52.9,435.8,
2016,Q2,JEDDAH,KOCHI,43026,42981,117.8,1958.5,
2016,Q2,JEDDAH,KOZHIKODE,0,0,0.0,0.0,
2016,Q2,JEDDAH,LUCKNOW,14851,15321,0.0,0.0,
2016,Q2,JEDDAH,MUMBAI,52548,60479,129.1,2157.9,
2016,Q2,KABUL,DELHI,43818,42164,342.5,1244.2,
2016,Q2,KANDAHAR,DELHI,1745,1216,0.0,0.0,
2016,Q2,KARACHI,DELHI,430,647,0.4,3.7,
2016,Q2,KARACHI,MUMBAI,1278,1468,2.0,55.4,
2016,Q2,KATHMANDU,BENGALURU,0,0,0.0,0.0,
2016,Q2,KATHMANDU,DELHI,92091,93836,107.1,327.2,
2016,Q2,KATHMANDU,KOLKATA,4082,4054,0.0,4.0,
2016,Q2,KATHMANDU,MUMBAI,22950,26237,40.1,31.3,
2016,Q2,KATHMANDU,VARANASI,240,212,0.0,0.0,
2016,Q2,KUALALUMPUR,AMRITSAR,7058,7574,0.0,0.1,
2016,Q2,KUALALUMPUR,BENGALURU,18939,20571,654.4,571.9,
2016,Q2,KUALALUMPUR,CHENNAI,25494,29354,1055.4,1075.2,
2016,Q2,KUALALUMPUR,DELHI,57949,61411,1537.5,1825.9,
2016,Q2,KUALALUMPUR,GOA,0,0,0.0,0.0,
2016,Q2,KUALALUMPUR,HYDERABAD,24582,25353,175.6,151.8,
2016,Q2,KUALALUMPUR,KOCHI,34358,41538,36.1,105.3,
2016,Q2,KUALALUMPUR,KOLKATA,13047,12846,80.0,173.9,
2016,Q2,KUALALUMPUR,MUMBAI,37430,38676,703.1,465.1,
2016,Q2,KUALALUMPUR,TIRUCHIRAPALLY,73123,67225,0.0,839.9,
2016,Q2,KUALALUMPUR,TRIVANDRUM,4755,5749,0.0,36.9,
2016,Q2,KUALALUMPUR,VISAKHAPATNAM,5203,5380,74.0,73.9,
2016,Q2,KUNMING,DELHI,5380,5953,0.0,0.0,
2016,Q2,KUNMING,KOLKATA,9628,10424,55.8,197.3,
2016,Q2,KUWAIT,AHMEDABAD,8011,9510,3.2,98.3,
2016,Q2,KUWAIT,BENGALURU,4335,5415,18.4,40.5,
2016,Q2,KUWAIT,CHENNAI,14138,14342,204.6,840.9,
2016,Q2,KUWAIT,DELHI,20444,21877,517.2,924.7,
2016,Q2,KUWAIT,GOA,2041,3441,1.1,0.0,
2016,Q2,KUWAIT,HYDERABAD,1369,1449,0.6,0.0,
2016,Q2,KUWAIT,KOCHI,13121,15540,48.4,248.5,
2016,Q2,KUWAIT,KOZHIKODE,6881,5992,3.7,69.7,
2016,Q2,KUWAIT,MANGALORE,2717,3282,1.1,0.0,
2016,Q2,KUWAIT,MUMBAI,37330,43993,379.5,2581.2,
2016,Q2,KUWAIT,TRIVANDRUM,7027,7568,7.8,109.0,
2016,Q2,LAHORE,DELHI,414,915,1.9,1.7,
2016,Q2,LEIPZIG,BENGALURU,0,0,0.0,6.5,
2016,Q2,LEIPZIG,DELHI,0,0,1087.0,3354.5,
2016,Q2,LEIPZIG,MUMBAI,0,0,0.0,0.0,
2016,Q2,LONDON,AHMEDABAD,8425,8289,256.1,185.4,
2016,Q2,LONDON,AMRITSAR,0,0,0.0,0.0,
2016,Q2,LONDON,BENGALURU,17908,20900,664.2,1348.6,
2016,Q2,LONDON,CHENNAI,16005,17038,572.9,1128.6,
2016,Q2,LONDON,DELHI,122722,129265,4808.9,7657.9,
2016,Q2,LONDON,GOA,0,0,0.0,0.0,
2016,Q2,LONDON,HYDERABAD,14829,17528,484.9,831.7,
2016,Q2,LONDON,MUMBAI,111130,124728,5513.4,6352.6,
2016,Q2,LUXEMBOURG,CHENNAI,0,0,0.0,0.0,
2016,Q2,LUXEMBOURG,DELHI,0,0,0.0,367.3,
2016,Q2,LUXEMBOURG,MUMBAI,0,0,516.4,1343.7,
2016,Q2,MADRID,DELHI,5939,6211,27.3,290.4,
2016,Q2,MALE,BENGALURU,2815,3291,0.2,66.1,
2016,Q2,MALE,CHENNAI,1687,3137,1.5,33.1,
2016,Q2,MALE,DELHI,6697,7910,6.1,10.5,
2016,Q2,MALE,JAIPUR,0,101,0.0,0.0,
2016,Q2,MALE,KOCHI,6349,6477,0.0,11.7,
2016,Q2,MALE,MUMBAI,0,0,0.0,0.0,
2016,Q2,MALE,TRIVANDRUM,13817,16176,0.3,352.6,
2016,Q2,MALPENSA,DELHI,10341,10888,139.8,365.1,
2016,Q2,MALPENSA,MUMBAI,0,0,231.5,0.0,
2016,Q2,MANCHESTER,GOA,0,0,0.0,0.0,
2016,Q2,MANDALAY,GAYA,0,0,0.0,0.0,
2016,Q2,MARUITIUS,BENGALURU,2560,2226,15.2,34.1,
2016,Q2,MARUITIUS,CHENNAI,2271,2877,12.8,100.1,
2016,Q2,MARUITIUS,DELHI,6730,6600,21.4,124.5,
2016,Q2,MARUITIUS,MUMBAI,12367,13161,22.7,395.7,
2016,Q2,MASHHAD,DELHI,1627,1338,0.2,0.1,
2016,Q2,MEDINA,DELHI,6031,3458,3.0,0.4,
2016,Q2,MEDINA,HYDERABAD,0,0,0.0,0.0,
2016,Q2,MEDINA,KOCHI,0,0,0.0,0.0,
2016,Q2,MEDINA,MUMBAI,6398,3029,0.0,187.4,
2016,Q2,MELBOURNE,DELHI,7588,8927,38.7,106.1,
2016,Q2,MOSCOW,DELHI,36167,43591,75.3,1279.0,
2016,Q2,MOSCOW,GOA,18935,18886,0.0,0.0,
2016,Q2,MOSCOW,HYDERABAD,0,0,0.0,0.0,
2016,Q2,MUENCHEN,DELHI,19640,21852,632.1,1120.2,
2016,Q2,MUENCHEN,MUMBAI,17250,20076,1288.3,1100.9,
2016,Q2,MUSCAT,AHMEDABAD,7028,10662,27.3,33.5,
2016,Q2,MUSCAT,BENGALURU,19909,21009,26.4,493.6,
2016,Q2,MUSCAT,CHENNAI,39933,43441,102.5,491.3,
2016,Q2,MUSCAT,DELHI,57187,51753,141.6,407.5,
2016,Q2,MUSCAT,GOA,9409,12621,17.2,95.5,
2016,Q2,MUSCAT,HYDERABAD,29910,30820,6.8,343.0,
2016,Q2,MUSCAT,JAIPUR,10358,11598,19.0,44.5,
2016,Q2,MUSCAT,KOCHI,54879,58671,68.8,904.7,
2016,Q2,MUSCAT,KOZHIKODE,29446,33571,29.5,361.8,
2016,Q2,MUSCAT,LUCKNOW,23511,22097,15.3,116.7,
2016,Q2,MUSCAT,MANGALORE,4236,4756,2.6,0.0,
2016,Q2,MUSCAT,MUMBAI,53797,63339,75.2,1701.0,
2016,Q2,MUSCAT,TRIVANDRUM,30711,33163,25.9,402.3,
2016,Q2,NAIROBI,MUMBAI,20084,23940,39.0,13.5,
2016,Q2,NARITA,DELHI,20396,24938,1797.3,1586.1,
2016,Q2,NARITA,MUMBAI,8402,10119,0.0,0.0,
2016,Q2,NAVOI,DELHI,0,0,918.4,931.1,
2016,Q2,NAVOI,MUMBAI,0,0,0.0,0.0,
2016,Q2,NEW YORK,DELHI,21279,24969,91.2,319.9,
2016,Q2,NEW YORK,MUMBAI,961,2394,222.0,160.6,
2016,Q2,NEWARK,AHMEDABAD,2033,3831,0.0,0.0,
2016,Q2,NEWARK,DELHI,22081,23457,361.8,769.9,
2016,Q2,NEWARK,MUMBAI,39501,43681,374.8,415.7,
2016,Q2,OSAKA,DELHI,1657,1897,133.3,179.9,
2016,Q2,OSAKA,KOLKATA,0,0,0.0,0.0,
2016,Q2,OSAKA,MUMBAI,260,288,7.1,7.1,
2016,Q2,PARIS,BENGALURU,21083,19242,1243.5,743.0,
2016,Q2,PARIS,CHENNAI,2285,1726,0.0,0.0,
2016,Q2,PARIS,DELHI,45723,47167,2288.2,2332.9,
2016,Q2,PARIS,MUMBAI,40087,47877,2550.9,1805.3,
2016,Q2,PARO,DELHI,5214,4925,0.6,14.5,
2016,Q2,PARO,KOLKATA,4437,4828,0.8,2.5,
2016,Q2,PEKING,DELHI,32582,34454,849.8,760.7,
2016,Q2,RANGOON,DELHI,441,496,0.0,1.2,
2016,Q2,RANGOON,GAYA,11366,10441,0.0,0.0,
2016,Q2,RANGOON,KOLKATA,700,1545,1.0,29.5,
2016,Q2,RANGOON,VARANASI,0,0,0.0,0.0,
2016,Q2,RASALKHAMA,KOZHIKODE,3092,3364,0.0,0.0,
2016,Q2,RASALKHAMA,TRIVANDRUM,7,8,0.0,0.0,
2016,Q2,REUNION,CHENNAI,1695,2104,0.5,18.1,
2016,Q2,RIYADH,BENGALURU,1976,2025,0.0,218.9,
2016,Q2,RIYADH,CHENNAI,6929,6929,129.8,533.8,
2016,Q2,RIYADH,DELHI,19356,19721,479.0,1146.4,
2016,Q2,RIYADH,HYDERABAD,10963,10730,44.3,322.9,
2016,Q2,RIYADH,KOCHI,16938,16976,44.8,1054.5,
2016,Q2,RIYADH,KOZHIKODE,7477,8083,6.5,89.5,
2016,Q2,RIYADH,LUCKNOW,9866,9493,0.0,0.0,
2016,Q2,RIYADH,MUMBAI,31141,43862,703.6,2568.2,
2016,Q2,RIYADH,TRIVANDRUM,5865,6224,4.5,78.3,
2016,Q2,ROME,DELHI,6241,7842,70.8,72.9,
2016,Q2,SALALAH,KOCHI,1201,1280,0.0,0.0,
2016,Q2,SALALAH,KOZHIKODE,2005,2223,0.0,15.1,
2016,Q2,SALALAH,TRIVANDRUM,464,847,0.0,0.0,
2016,Q2,SAN FRANCISCO,BENGALURU,704,1112,0.0,0.0,
2016,Q2,SAN FRANCISCO,DELHI,12947,15722,1.8,433.9,
2016,Q2,SANAA,MUMBAI,0,0,0.0,0.0,
2016,Q2,SEOUL,CHENNAI,0,0,0.0,0.0,
2016,Q2,SEOUL,DELHI,27107,28910,809.1,630.4,
2016,Q2,SEOUL,MUMBAI,9120,10735,384.5,309.0,
2016,Q2,SEYCHELLES,MUMBAI,7740,7842,1.3,18.6,
2016,Q2,SHANGHAI,DELHI,9702,9867,440.8,339.9,
2016,Q2,SHANGHAI,MUMBAI,2741,2574,377.7,103.2,
2016,Q2,SHARJAH,AHMEDABAD,12361,14377,6.0,149.9,
2016,Q2,SHARJAH,AMRITSAR,0,0,0.0,0.0,
2016,Q2,SHARJAH,BENGALURU,11414,12819,36.9,193.7,
2016,Q2,SHARJAH,CHANDIGARH,5488,6405,0.0,0.0,
2016,Q2,SHARJAH,CHENNAI,15210,16423,40.5,229.6,
2016,Q2,SHARJAH,COIMBATORE,9497,10188,1.7,152.9,
2016,Q2,SHARJAH,DELHI,26318,27712,176.0,316.6,
2016,Q2,SHARJAH,GOA,8107,10230,37.4,28.3,
2016,Q2,SHARJAH,HYDERABAD,14249,14218,7.2,202.9,
2016,Q2,SHARJAH,JAIPUR,14002,14182,2.9,172.7,
2016,Q2,SHARJAH,KOCHI,47958,53818,32.3,845.4,
2016,Q2,SHARJAH,KOZHIKODE,46961,52606,21.4,571.4,
2016,Q2,SHARJAH,LUCKNOW,0,0,0.0,0.0,
2016,Q2,SHARJAH,MANGALORE,267,265,0.0,0.0,
2016,Q2,SHARJAH,MUMBAI,30214,42005,99.2,501.3,
2016,Q2,SHARJAH,NAGPUR,5523,6008,0.4,69.9,
2016,Q2,SHARJAH,PUNE,0,0,0.0,0.0,
2016,Q2,SHARJAH,TIRUCHIRAPALLY,11920,11141,0.1,46.7,
2016,Q2,SHARJAH,TRIVANDRUM,42195,44220,6.9,741.9,
2016,Q2,SHARJAH,VARANASI,12654,12274,0.0,0.0,
2016,Q2,SHARJAH,VISAKHAPATNAM,0,0,0.0,0.0,
2016,Q2,SHENZHEN,MUMBAI,0,0,0.0,0.0,
2016,Q2,SINGAPORE,AHMEDABAD,8496,10451,503.6,629.4,
2016,Q2,SINGAPORE,AMRITSAR,11900,11441,5.7,61.3,
2016,Q2,SINGAPORE,BENGALURU,42184,46452,1787.5,1791.6,
2016,Q2,SINGAPORE,CHENNAI,87279,102078,2884.6,3288.2,
2016,Q2,SINGAPORE,COIMBATORE,5606,7686,5.2,93.1,
2016,Q2,SINGAPORE,DELHI,83772,90006,3310.7,3306.5,
2016,Q2,SINGAPORE,HYDERABAD,22502,25574,191.9,240.5,
2016,Q2,SINGAPORE,KOCHI,17149,23229,37.4,233.6,
2016,Q2,SINGAPORE,KOLKATA,14498,18352,507.1,846.8,
2016,Q2,SINGAPORE,LUCKNOW,4503,4549,0.0,0.0,
2016,Q2,SINGAPORE,MUMBAI,90726,107260,4396.8,5356.3,
2016,Q2,SINGAPORE,TIRUCHIRAPALLY,40753,37639,0.7,404.0,
2016,Q2,SINGAPORE,TRIVANDRUM,4445,6912,17.4,25.5,
2016,Q2,SINGAPORE,VISAKHAPATNAM,2487,3995,1.3,4.0,
2016,Q2,SYDNEY,DELHI,9113,10802,77.4,188.1,
2016,Q2,TAIPAE,DELHI,8430,9342,585.9,297.7,
2016,Q2,TAIPAE,MUMBAI,0,0,210.2,0.0,
2016,Q2,TANGERANG,MUMBAI,4104,4386,3.8,73.2,
2016,Q2,TASHKENT,AMRITSAR,3530,4990,0.0,1.6,
2016,Q2,TASHKENT,DELHI,9055,9168,31.2,427.6,
2016,Q2,TEHRAN,DELHI,7977,6968,25.8,262.3,
2016,Q2,TEHRAN,MUMBAI,3074,2794,2.5,6.0,
2016,Q2,TELAVIV,MUMBAI,3653,4391,108.9,244.5,
2016,Q2,TOKYO,DELHI,12458,14035,1236.6,702.6,
2016,Q2,TORONTO,DELHI,39470,40272,302.8,638.3,
2016,Q2,VANCOUVER,DELHI,3253,3752,15.6,90.8,
2016,Q2,VIENNA,DELHI,6916,7745,166.5,144.5,
2016,Q2,ZURICH,DELHI,16927,19794,1075.5,1358.5,
2016,Q2,ZURICH,MUMBAI,13957,19560,1327.7,1412.7,
2016,Q3,ABUDHABI,AHMEDABAD,27739,21145,132.7,156.4,,
2016,Q3,ABUDHABI,BENGALURU,37385,31218,110.1,361.6,,
2016,Q3,ABUDHABI,CHENNAI,46534,40020,38.8,481.9,,
2016,Q3,ABUDHABI,DELHI,83223,70263,1726.3,2311.5,,
2016,Q3,ABUDHABI,GOA,3281,1466,0.3,0.0,,
2016,Q3,ABUDHABI,HYDERABAD,50013,42026,100.4,588.2,,
2016,Q3,ABUDHABI,JAIPUR,8427,9010,21.8,52.1,,
2016,Q3,ABUDHABI,KOCHI,63341,64762,85.4,758.6,,
2016,Q3,ABUDHABI,KOLKATA,10429,10387,7.8,489.0,,
2016,Q3,ABUDHABI,KOZHIKODE,46138,47020,29.9,539.2,,
2016,Q3,ABUDHABI,LUCKNOW,13552,11290,0.3,104.9,,
2016,Q3,ABUDHABI,MANGALORE,17633,17684,3.0,0.0,,
2016,Q3,ABUDHABI,MUMBAI,109660,100114,1763.9,3486.5,,
2016,Q3,ABUDHABI,PUNE,11547,10048,0.0,0.0,,
2016,Q3,ABUDHABI,TRIVANDRUM,26943,30128,9.7,425.1,,
2016,Q3,ADDIS ABABA,CHENNAI,0,0,0.0,0.0,,
2016,Q3,ADDIS ABABA,DELHI,15468,13493,12.2,57.8,,
2016,Q3,ADDIS ABABA,MUMBAI,26132,22402,359.6,1799.7,,
2016,Q3,ADEN,MUMBAI,1111,1268,0.0,3.9,,
2016,Q3,AL AIN,KOZHIKODE,3160,4949,0.0,3.3,,
2016,Q3,ALMATY,DELHI,9833,9130,6.5,157.8,,
2016,Q3,ALMATY,GOA,2291,1656,0.0,0.0,,
2016,Q3,AMSTERDAM,DELHI,42715,40592,1388.3,1757.5,,
2016,Q3,AMSTERDAM,MUMBAI,28031,24111,1531.6,1378.3,,
2016,Q3,ANTALYA,DELHI,0,0,0.0,0.0,,
2016,Q3,ANTALYA,MUMBAI,0,0,0.0,0.0,,
2016,Q3,ASHGABAT,AMRITSAR,7486,5673,0.0,15.7,,
2016,Q3,ASHGABAT,DELHI,3499,3542,0.0,47.3,,
2016,Q3,BAGHDAD,DELHI,0,0,0.0,0.0,,
2016,Q3,BAHRAIN,BENGALURU,0,0,1.6,0.0,,
2016,Q3,BAHRAIN,CHENNAI,16542,15264,35.5,287.8,,
2016,Q3,BAHRAIN,DELHI,33857,27549,106.9,491.2,,
2016,Q3,BAHRAIN,HYDERABAD,12730,12273,3.8,188.0,,
2016,Q3,BAHRAIN,KOCHI,14221,15648,22.1,270.1,,
2016,Q3,BAHRAIN,KOZHIKODE,7629,9748,0.0,0.0,,
2016,Q3,BAHRAIN,MANGALORE,2049,2754,0.0,0.0,,
2016,Q3,BAHRAIN,MUMBAI,35491,32517,80.0,875.9,,
2016,Q3,BAHRAIN,TRIVANDRUM,12575,11433,9.6,158.8,,
2016,Q3,BANGKOK,AHMEDABAD,0,0,0.0,0.0,,
2016,Q3,BANGKOK,BENGALURU,23644,24331,1015.8,806.9,,
2016,Q3,BANGKOK,CHENNAI,29611,30884,1183.3,1442.7,,
2016,Q3,BANGKOK,DELHI,97138,102456,3284.8,800.2,,
2016,Q3,BANGKOK,GAYA,6744,2598,0.0,0.0,,
2016,Q3,BANGKOK,HYDERABAD,14807,15752,700.8,550.7,,
2016,Q3,BANGKOK,JAIPUR,1801,1575,0.0,0.0,,
2016,Q3,BANGKOK,KOLKATA,67728,64636,675.7,1115.9,,
2016,Q3,BANGKOK,LUCKNOW,420,441,0.0,0.0,,
2016,Q3,BANGKOK,MUMBAI,96725,97761,3973.1,1839.9,,
2016,Q3,BANGKOK,VARANASI,1242,7003,0.0,0.0,,
2016,Q3,BASRA,DELHI,1459,1625,0.0,0.0,,
2016,Q3,BIRMINGHAM,AMRITSAR,8457,7348,0.2,0.0,,
2016,Q3,BIRMINGHAM,DELHI,13321,10210,309.9,255.0,,
2016,Q3,BISHKEK,DELHI,3270,3560,11.2,31.6,,
2016,Q3,BRUSELLS,DELHI,0,0,0.0,0.0,,
2016,Q3,BRUSELLS,MUMBAI,0,0,0.0,0.0,,
2016,Q3,CAIRO,MUMBAI,4466,4248,8.8,115.6,,
2016,Q3,CHICAGO,DELHI,23312,18169,434.2,581.0,,
2016,Q3,CHICAGO,HYDERABAD,4615,2833,27.4,0.0,,
2016,Q3,CHITTAGONG,KOLKATA,12170,12440,0.0,3.9,,
2016,Q3,COLOGNE,DELHI,0,0,0.0,0.0,,
2016,Q3,COLOGNE,MUMBAI,0,0,0.0,851.1,,
2016,Q3,COLOMBO,BENGALURU,21096,20081,705.9,818.9,,
2016,Q3,COLOMBO,CHENNAI,99684,106264,1390.0,2364.3,,
2016,Q3,COLOMBO,DELHI,25340,28373,284.7,215.1,,
2016,Q3,COLOMBO,GAYA,637,489,0.0,0.0,,
2016,Q3,COLOMBO,KOCHI,22038,21601,104.5,436.9,,
2016,Q3,COLOMBO,KOLKATA,3252,5578,2.9,16.0,,
2016,Q3,COLOMBO,MADURAI,17307,18928,0.0,0.0,,
2016,Q3,COLOMBO,MUMBAI,37987,39722,281.0,508.2,,
2016,Q3,COLOMBO,TIRUCHIRAPALLY,21894,24781,6.5,448.3,,
2016,Q3,COLOMBO,TRIVANDRUM,15021,10247,14.3,261.2,,
2016,Q3,COLOMBO,VARANASI,1664,1947,0.0,0.1,,
2016,Q3,DAMMAM,BENGALURU,291,522,0.0,27.9,,
2016,Q3,DAMMAM,CHENNAI,1027,978,4.4,15.4,,
2016,Q3,DAMMAM,DELHI,35368,26606,243.8,187.3,,
